2022-06-27 16:57:29,966 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,036 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,113 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,179 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,265 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,302 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,384 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,432 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,515 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,577 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,674 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,753 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,818 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,891 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:30,966 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,000 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,020 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,070 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,115 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,143 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,168 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,195 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,248 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,276 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,364 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,433 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,486 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,540 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,638 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,719 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,753 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,813 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,884 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:31,949 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,042 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,122 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,222 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,248 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,324 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,391 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,450 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,520 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,587 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,663 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,724 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,817 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,876 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:32,959 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,004 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,091 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,128 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,164 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,234 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,307 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,364 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,442 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,497 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,544 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,600 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,712 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,806 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,872 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:33,982 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,066 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,144 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,224 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,259 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,279 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,398 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,461 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,523 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,574 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,646 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,702 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,782 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,872 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,903 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:34,966 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,022 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,086 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,128 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,166 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,252 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,333 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,426 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,473 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,525 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,579 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,668 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,724 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,791 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,844 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,906 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:35,965 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:36,034 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:36,129 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:36,249 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:36,349 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:36,436 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:36,482 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:36,522 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:36,645 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:36,727 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:36,824 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:36,882 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:36,933 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,006 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,041 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,117 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,159 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,242 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,337 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,404 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,470 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,515 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,565 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,631 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,702 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,729 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,852 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,905 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,955 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:37,989 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,051 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,073 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,121 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,225 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,283 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,370 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,402 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,457 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,551 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,600 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,650 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,699 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,789 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,859 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,904 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:38,964 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,002 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,154 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,208 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,261 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,302 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,393 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,495 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,528 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,578 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,625 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,653 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,698 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,752 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,859 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,928 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:39,960 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:40,014 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:40,095 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:40,154 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:40,220 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:40,290 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:40,401 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:40,449 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:40,528 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:40,599 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:40,729 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:40,867 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:40,898 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:40,951 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,019 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,068 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,136 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,210 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,266 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,320 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,404 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,449 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,504 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
